dataset,model,desc_framework,query_idx,golden_answer_norm,majority_vanilla,majority_first,majority_rand,majority_weighted
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,16,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,17,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,18,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,19,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,20,2,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,21,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,22,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,23,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,24,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,25,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,26,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,27,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,28,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,29,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,30,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,31,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,32,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,33,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,34,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,35,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,36,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,37,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,38,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,39,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,40,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,41,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,42,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,43,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,44,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,45,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,46,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,47,1,1,1,4,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,48,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,49,1,4,4,0,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,50,4,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,51,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,52,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,53,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,54,1,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,55,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,56,3,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,57,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,58,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,59,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,60,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,61,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,62,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,63,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,64,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,65,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,66,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,67,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,68,3,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,69,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,70,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,71,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,72,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,73,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,74,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,75,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,76,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,77,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,78,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,79,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,80,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,81,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,82,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,83,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,84,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,85,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,86,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,87,3,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,88,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,89,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,90,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,91,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,92,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,93,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,94,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,95,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,96,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,97,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,98,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Dual-Process Theory,99,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,0,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,1,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,2,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,3,2,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,4,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,5,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,6,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,7,0,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,8,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,9,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,10,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,11,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,12,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,13,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,14,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,15,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,16,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,17,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,18,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,19,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,20,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,21,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,22,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,23,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,24,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,25,3,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,26,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,27,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,28,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,29,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,30,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,31,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,32,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,33,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,34,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,35,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,36,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,37,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,38,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,39,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,40,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,41,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,42,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,43,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,44,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,45,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,46,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,47,1,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,48,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,49,1,4,4,0,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,50,4,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,51,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,52,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,53,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,54,1,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,55,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,56,3,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,57,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,58,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,59,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,60,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,61,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,62,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,63,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,64,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,65,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,66,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,67,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,68,3,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,69,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,70,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,71,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,72,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,73,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,74,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,75,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,76,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,77,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,78,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,79,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,80,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,81,3,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,82,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,83,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,84,4,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,85,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,86,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,87,3,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,88,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,89,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,90,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,91,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,92,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,93,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,94,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,95,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,96,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,97,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,98,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Enneagram of Personality Traits,99,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,0,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,1,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,2,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,3,2,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,4,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,5,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,6,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,7,0,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,8,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,9,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,10,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,11,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,12,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,13,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,14,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,15,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,16,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,17,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,18,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,19,1,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,20,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,21,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,22,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,23,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,24,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,25,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,26,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,27,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,28,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,29,1,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,30,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,31,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,32,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,33,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,34,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,35,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,36,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,37,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,38,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,39,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,40,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,41,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,42,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,43,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,44,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,45,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,46,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,47,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,48,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,49,1,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,50,4,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,51,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,52,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,53,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,54,1,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,55,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,56,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,57,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,58,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,59,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,60,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,61,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,62,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,63,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,64,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,65,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,66,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,67,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,68,3,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,69,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,70,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,71,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,72,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,73,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,74,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,75,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,76,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,77,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,78,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,79,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,80,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,81,3,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,82,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,83,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,84,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,85,4,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,86,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,87,3,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,88,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,89,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,90,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,91,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,92,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,93,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,94,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,95,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,96,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,97,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,98,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Erikson's Psychosocial Stages,99,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Flow Theory,0,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,1,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Flow Theory,2,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,3,2,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Flow Theory,4,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,5,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,6,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Flow Theory,7,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,8,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Flow Theory,9,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Flow Theory,10,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,11,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,12,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,13,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,14,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,15,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,16,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,17,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,18,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,19,1,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,20,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Flow Theory,21,1,1,1,1,1
CommonsenseQA,gemma-3-12b-it,Flow Theory,22,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,23,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,24,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,25,3,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,26,0,0,0,0,0
CommonsenseQA,gemma-3-12b-it,Flow Theory,27,2,2,2,2,2
CommonsenseQA,gemma-3-12b-it,Flow Theory,28,4,4,4,4,4
CommonsenseQA,gemma-3-12b-it,Flow Theory,29,1,3,3,3,3
CommonsenseQA,gemma-3-12b-it,Flow Theory,30,3,3,3,3,3
